,vendor,platform,firmware,module,guid,contains unstuffed,contains patch,rsm addrs,device,version,release_date
306,Lenovo,Client,lvfs/Lenovo/87e1881b0958e1701fe0c27f737f80ad2e04f8ebd3c8baa0a16fee6aaf1095dc-Lenovo-ThinkPad-X1Carbon6th-SystemFirmware-1.50/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x897c,0x945c,0x8687",ThinkPad X1 Carbon 6th,0.1.50,2016-07-08
307,Lenovo,Client,lvfs/Lenovo/84d4b6bc329f6621399f4aba880bbb73f140f90db6b2df04cfc23cb16b516e54-Lenovo-ThinkPad-T480s-SystemFirmware-1.39P/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x897c,0x8687,0x945c",ThinkPad T480s,0.1.39,2016-07-08
308,Lenovo,Client,lvfs/Lenovo/d1e749877c217edc780cffb9a3809c04b9cbd57b-Lenovo-ThinkPad-X1Yoga2nd-SystemFirmware-0.1.33/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x9359,0x88bc,0x85c7",ThinkPad X1 Yoga 2nd,0.1.33,2016-07-08
309,Lenovo,Client,lvfs/Lenovo/212fcafc9e4424e7244ae0b384d0122494b334c5f26fe6025b58dec1fd576a91-Lenovo-ThinkPad-T480s-SystemFirmware-1.47/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x945c,0x897c,0x8687",ThinkPad T480s,0.1.47,2016-07-08
310,Lenovo,Client,lvfs/Lenovo/286647b83b7df6f484ac8fff630799b0fbbe705178f21433df646a871ff89034-Lenovo-ThinkPad-X1Yoga3rd-SystemFirmware-0.1.38/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x897c,0x8687,0x945c",ThinkPad X1 Yoga 3rd,0.1.38,2016-07-08
311,Lenovo,Client,lvfs/Lenovo/f30eea32705dd50b4dc7af744df0ceae5524d2e401499c17968dc3178e3b804d-Lenovo-ThinkPad-T470s-SystemFirmware-1.41/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x85c7,0x88bc,0x939c",ThinkPad T470s,0.1.41,2016-07-08
312,Lenovo,Client,lvfs/Lenovo/6c3a67d5700f18fa89c055a421c7d68ee4a91b19-Lenovo-ThinkPad-X1Yoga2nd-SystemFirmware-0.1.30/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x85f7,0x88ec,0x9389",ThinkPad X1 Yoga 2nd,0.1.30,2016-07-08
313,Lenovo,Client,lvfs/Lenovo/29200df44d515262dbd718931107a66f11c346c5a5824ff6650f53b6e28ffd7f-Lenovo-ThinkPad-X260-SystemFirmware-1.49/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0xaab1,0xae27",ThinkPad X260,0.1.49,2016-07-08
314,Lenovo,Client,lvfs/Lenovo/38708ba244eb2dec981e931545b2f98bf3052fa2-Lenovo-ThinkPad-X1Yoga3rd-SystemFirmware-0.1.37/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x896c,0x9409,0x8677",ThinkPad X1 Yoga 3rd,0.1.37,2016-07-08
315,Lenovo,Client,lvfs/Lenovo/6d112e867045bce08c205f534eb66e67e913b8e4d09b641fc60fa506c137d055-Lenovo-ThinkPad-T480s-SystemFirmware-1.48/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x8687,0x897c,0x945c",ThinkPad T480s,0.1.48,2016-07-08
316,Lenovo,Client,lvfs/Lenovo/02b0b55dd8d0a6faa164dbd057ea68a8cd0b1ff8d0b2c98e27eb33bb35efa5b9-Lenovo-ThinkPad-T460s-SystemFirmware-1.51/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0xae27,0xaab1",ThinkPad T460s,0.1.51,2016-07-08
317,Lenovo,Client,lvfs/Lenovo/dba57952785a311d2d07059026d69ada7eec1eb2-Lenovo-ThinkPad-X1Yoga3rd-SystemFirmware-0.1.35/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x8677,0x896c,0x9409",ThinkPad X1 Yoga 3rd,0.1.35,2016-07-08
318,Lenovo,Client,lvfs/Lenovo/2158ee7298f5c427f9cade725f60c6aa6376ca49a42be492adf1789148674c1b-Lenovo-ThinkPad-T480-SystemFirmware-1.33/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x897c,0x8687,0x945c",ThinkPad T480,0.1.33,2016-07-08
319,Lenovo,Client,lvfs/Lenovo/678dfb808fac71c0148a9d0db9af11778bd2e707a4849a2640e2a47c8908a7a1-Lenovo-ThinkPad-X1Carbon6th-SystemFirmware-1.56P/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x897c,0x945c,0x8687",ThinkPad X1 Carbon 6th,0.1.56,2016-07-08
320,Lenovo,Client,lvfs/Lenovo/4edb86410e7aea76f209be9a1ddabaea1ce74747ad4ca89cd29507c3dea1e1a5-Lenovo-ThinkPad-T480-SystemFirmware-1.36P/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x897c,0x945c,0x8687",ThinkPad T480,0.1.36,2016-07-08
321,Lenovo,Client,lvfs/Lenovo/d800e091c42381ec1960ba7abfdc2a3d7a98dc6beb20c5e528c902146fc06d80-Lenovo-ThinkPad-X270-SystemFirmware-1.38/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x939c,0x88bc,0x85c7",ThinkPad X270,0.1.38,2016-07-08
322,Lenovo,Client,lvfs/Lenovo/c4c84e98291cd093934c962b81ef002f2257e99ddfa3d0249f0769fb0bd0443f-Lenovo-ThinkPad-X1Yoga2nd-SystemFirmware-0.1.36/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x939c,0x85c7,0x88bc",ThinkPad X1 Yoga 2nd,0.1.36,2016-07-08
323,Lenovo,Client,lvfs/Lenovo/7fd7d6cd0c6913d8cf18cccad1840ac837f9bdf2387e744ac7954ef9339800b8-Lenovo-ThinkPad-T470-SystemFirmware-1.68/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x85c7,0x939c,0x88bc",ThinkPad T470 / ThinkPad 25,0.1.68,2016-07-08
324,Lenovo,Client,lvfs/Lenovo/dc85124a9dc0464e3f2b8e53ec1a89bff0c79a9c-Lenovo-ThinkPad-X1Yoga3rd-SystemFirmware-0.1.27/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x86b7,0x9449,0x89ac",ThinkPad X1 Yoga 3rd,0.1.27,2016-07-08
325,Lenovo,Client,lvfs/Lenovo/3f2114ae2c410271d990350231e73f784c6bca465f6949136d201fb1485ab2d0-Lenovo-ThinkPad-T470s-SystemFirmware-1.37/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x939c,0x85c7,0x88bc",ThinkPad T470s,0.1.37,2016-07-08
326,Lenovo,Client,lvfs/Lenovo/34d175ce2e798e4b4ed5cca357a7de9b9006a62c9baba27cfab3b2bce25b24df-Lenovo-ThinkPad-T480s-SystemFirmware-1.39/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x897c,0x8687,0x945c",ThinkPad T480s,0.1.39,2016-07-08
327,Lenovo,Client,lvfs/Lenovo/3fce7f15f34e7a945cfd0d1550e8f5e323b3cc3071af0164fb3c13146b3fc2f7-Lenovo-ThinkPad-X1Carbon6th-SystemFirmware-1.56W/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x945c,0x897c,0x8687",ThinkPad X1 Carbon 6th,0.1.56,2016-07-08
328,Lenovo,Client,lvfs/Lenovo/d9a04f050498b14aef3e87953361000df46cc713b81ff867c6d36f60ad2af4f1-Lenovo-ThinkPad-X1Yoga2nd-SystemFirmware-0.1.40/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x85c7,0x88bc,0x939c",ThinkPad X1 Yoga 2nd,0.1.40,2016-07-08
329,Lenovo,Client,lvfs/Lenovo/1141a3aced7d3d5106ad9abde793084618999654349b5b45446ade4fe6aa6106-Lenovo-ThinkPad-X1Carbon5th-SystemFirmware-1.46/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x88bc,0x85c7,0x939c",ThinkPad X1 Carbon 5th,0.1.46,2016-07-08
330,Lenovo,Client,lvfs/Lenovo/b8d49d56dd4b2bff38aedec6c067baed187711f806e30eac32e77c6fa4af40b8-Lenovo-ThinkPad-X1Carbon6th-SystemFirmware-1.45P/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x945c,0x8687,0x897c",ThinkPad X1 Carbon 6th,0.1.45,2016-07-08
331,Lenovo,Client,lvfs/Lenovo/0d5f85b0663012f8b01dc4bec051bdf4046f9e252af29d0a6eb18b3fff651775-Lenovo-ThinkPad-T470s-SystemFirmware-1.46/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x88bc,0x939c,0x85c7",ThinkPad T470s,0.1.46,2016-07-08
332,Lenovo,Client,lvfs/Lenovo/fa4da0befc035dbae05774e57cb4c50b4984ac71d559c69733da1f584b3f995d-Lenovo-ThinkPad-T480s-SystemFirmware-1.47P/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x945c,0x8687,0x897c",ThinkPad T480s,0.1.47,2016-07-08
333,Lenovo,Client,lvfs/Lenovo/87b319afa49a9f5380fe4c9e16171f64c57ffabeef3dc36df822b138a456c375-Lenovo-ThinkPad-T480-SystemFirmware-1.35/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x8687,0x897c,0x945c",ThinkPad T480,0.1.35,2016-07-08
334,Lenovo,Client,lvfs/Lenovo/45d0d1d2ad1b9a1733091551cc68eea9b37422695abb2fd9dad0b1b6e4187880-Lenovo-ThinkPad-X1Carbon6th-SystemFirmware-1.45/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x897c,0x8687,0x945c",ThinkPad X1 Carbon 6th,0.1.45,2016-07-08
335,Lenovo,Client,lvfs/Lenovo/8f810c1b6c3e960fe2a15a4641f72018b6abf94a-Lenovo-ThinkPad-T570P51s-SystemFirmware-0.1.36/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x88ec,0x9389,0x85f7",ThinkPad T570/P51s,0.1.36,2016-07-08
336,Lenovo,Client,lvfs/Lenovo/3e0b364d0f7bf6d8bd0afb80ded41e06cb550d4731df4a2904a76e8ab4d748f2-Lenovo-ThinkPad-T480-SystemFirmware-1.36/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x945c,0x8687,0x897c",ThinkPad T480,0.1.36,2016-07-08
337,Lenovo,Client,lvfs/Lenovo/3abac36db921aefe0e42c9bb0aa257d46972392e5431ab419d95e4e2e5ec75b8-Lenovo-ThinkPad-T480s-SystemFirmware-1.38P/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x897c,0x945c,0x8687",ThinkPad T480s,0.1.38,2016-07-08
338,Lenovo,Client,lvfs/Lenovo/2c97dc49ce58c240148e7d507fe3c104a9fea4dad02f84f858a46cab1420b343-Lenovo-ThinkPad-T460p-SystemFirmware-2.31/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0xaab1,0xae27",ThinkPad T460p,0.2.31,2016-07-08
339,Lenovo,Client,lvfs/Lenovo/4b01fd1f856a022ceb1fc398dc0f437fc0a0b3ca3474b6a6dc96d856c53bf623-Lenovo-ThinkPad-T480s-SystemFirmware-1.50W/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x945c,0x8687,0x897c",ThinkPad T480s,0.1.50,2016-07-08
340,Lenovo,Client,lvfs/Lenovo/226dc2cd744464aea98cbce5baa5e137e0a42760d3836c487b8f63c6d86c31c3-Lenovo-ThinkPad-T480-SystemFirmware-1.35P/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x897c,0x945c,0x8687",ThinkPad T480,0.1.35,2016-07-08
341,Lenovo,Client,lvfs/Lenovo/41fb76fa748a1b84b9b334add33aad29633c1fc39a3920dcebd80157407a4bef-Lenovo-ThinkPad-X1Carbon6th-SystemFirmware-1.53P/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x897c,0x8687,0x945c",ThinkPad X1 Carbon 6th,0.1.53,2016-07-08
342,Lenovo,Client,lvfs/Lenovo/5d94584331adb7255ac2f5bd14e513d46035fbe6887a773bf891ed1b443a4f74-Lenovo-ThinkPad-T480-SystemFirmware-1.39P/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x897c,0x945c,0x8687",ThinkPad T480,0.1.39,2016-07-08
343,Lenovo,Client,lvfs/Lenovo/2e6b9380c1595552f7c37804204164fe42cc65b0445faaa6ae028950302cb42d-Lenovo-ThinkPad-T480s-SystemFirmware-1.45W/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x8687,0x897c,0x945c",ThinkPad T480s,0.1.45,2016-07-08
344,Lenovo,Client,lvfs/Lenovo/c2c99d0613d6706eb2356a9d0debe3e8017a49cb000a078c3c22568b35f5a554-Lenovo-ThinkPad-T470-SystemFirmware-1.63/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x85c7,0x88bc,0x939c",ThinkPad T470 / ThinkPad 25,0.1.63,2016-07-08
345,Lenovo,Client,lvfs/Lenovo/44050c27d75bbe0f7224fc2d1f8b5392fb65c224ca4fb110802d0caad65eeec0-Lenovo-ThinkPad-X1Carbon5th-SystemFirmware-1.48/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x939c,0x85c7,0x88bc",ThinkPad X1 Carbon 5th,0.1.48,2016-07-08
346,Lenovo,Client,lvfs/Lenovo/44b29092ee504be75397a9c59f7e285cec4b59f94e06453245dd375edecf5996-Lenovo-ThinkPad-X1Carbon6th-SystemFirmware-1.50P/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x897c,0x945c,0x8687",ThinkPad X1 Carbon 6th,0.1.50,2016-07-08
347,Lenovo,Client,lvfs/Lenovo/a804398425527dec43ef86df212c5880d77ce87d7d9da3e0b0baa21b3c7f5061-Lenovo-ThinkPad-X1Yoga2nd-SystemFirmware-0.1.38/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x939c,0x88bc,0x85c7",ThinkPad X1 Yoga 2nd,0.1.38,2016-07-08
348,Lenovo,Client,lvfs/Lenovo/0d17d390275251bba9233d5f59f455f1ffb5f765-Lenovo-ThinkPad-T580P52s-SystemFirmware-0.1.20/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x896c,0x9409,0x8677",ThinkPad T580/P52s,0.1.20,2016-07-08
349,Lenovo,Client,lvfs/Lenovo/d18cf50dd5f0ab471baa8bb5dd8487b8edd27397ad939dbc49e2c4808c9c6c43-Lenovo-ThinkPad-T480s-SystemFirmware-1.38/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x897c,0x8687,0x945c",ThinkPad T480s,0.1.38,2016-07-08
350,Lenovo,Client,lvfs/Lenovo/0ce407ca2d6abd920bab5f04f0d5a6f1a80d7cf009e3c56f8b25654f0088a273-Lenovo-ThinkPad-T470-SystemFirmware-1.70/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x88bc,0x939c,0x85c7",ThinkPad T470 / ThinkPad 25,0.1.70,2016-07-08
351,Lenovo,Client,lvfs/Lenovo/e9512a7817265ccec4c308e53cfa8c805d6372ed-Lenovo-ThinkPad-T580P52s-SystemFirmware-0.1.19/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x86b7,0x9449,0x89ac",ThinkPad T580/P52s,0.1.19,2016-07-08
352,Lenovo,Client,lvfs/Lenovo/344c8bea0c7c798847ce3a73b191c87bc90fcf49752e5cb15528a12beca5f48d-Lenovo-ThinkPad-T470s-SystemFirmware-1.38/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x85c7,0x939c,0x88bc",ThinkPad T470s,0.1.38,2016-07-08
353,Lenovo,Client,lvfs/Lenovo/80908aa9f880f6c23b029e11b3d357d7f6c666af4bb4df37cdb493c0494b3250-Lenovo-ThinkPad-T460-SystemFirmware-1.45/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0xaab1,0xae27",ThinkPad T460,0.1.45,2016-07-08
354,Lenovo,Client,lvfs/Lenovo/88ca8bdf8f4842179fde9dcbd27846b01afb3a88-Lenovo-ThinkPad-X1Yoga3rd-SystemFirmware-0.1.30/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x9409,0x896c,0x8677",ThinkPad X1 Yoga 3rd,0.1.30,2016-07-08
355,Lenovo,Client,lvfs/Lenovo/360b66fa4ecc3f87edc71dcb6ed4634bc18c0aa669b2a144d213b69b8815b6d4-Lenovo-ThinkPad-T480s-SystemFirmware-1.48P/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x897c,0x945c,0x8687",ThinkPad T480s,0.1.48,2016-07-08
356,Lenovo,Client,lvfs/Lenovo/17e636c11ebdac7a0b2137a492f125e7cfa7dca1067da1d757dcba069a4fff51-Lenovo-ThinkPad-T470p-SystemFirmware-1.32/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x88bc,0x939c,0x85c7",ThinkPad T470p,0.1.32,2016-07-08
357,Lenovo,Client,lvfs/Lenovo/761a7a191aa8bd8febb7a4944f5ecb4b6e02f304bd471114606c856fe6f7f31e-Lenovo-ThinkPad-X1Yoga2nd-SystemFirmware-0.1.39/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x88bc,0x939c,0x85c7",ThinkPad X1 Yoga 2nd,0.1.39,2016-07-08
358,Lenovo,Client,lvfs/Lenovo/4fdc16ff0f0dda2fb1a057a295d219aada69a1ef48c77e389bcfe2b88bedf1c7-Lenovo-ThinkPad-X1Carbon6th-SystemFirmware-1.46/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x945c,0x8687,0x897c",ThinkPad X1 Carbon 6th,0.1.46,2016-07-08
359,Lenovo,Client,lvfs/Lenovo/f3ba282c61c5fdfa7b21874ab3bca7a30f5fca3cf8767b23fe90f122a06c4a95-Lenovo-ThinkPad-X270-SystemFirmware-1.45/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x85c7,0x939c,0x88bc",ThinkPad X270,0.1.45,2016-07-08
360,Lenovo,Client,lvfs/Lenovo/1b09ce7d49bc91e8097e94498e7c4e9e02557f340c8746c0a28e8cfffdb3b2a8-Lenovo-ThinkPad-X280-SystemFirmware-1.37/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x8687,0x945c,0x897c",ThinkPad X280,0.1.37,2016-07-08
361,Lenovo,Client,lvfs/Lenovo/398047242b7d65479b78e594e638c025d598dd41df873ed180c505c7bb2c8b5a-Lenovo-ThinkPad-X280-SystemFirmware-1.40/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x897c,0x945c,0x8687",ThinkPad X280,0.1.40,2016-07-08
362,Lenovo,Client,lvfs/Lenovo/7a1de7b8af7337c706ba6ffd00d04ed0545607d7-Lenovo-ThinkPad-T580P52s-SystemFirmware-0.1.21/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x8677,0x9409,0x896c",ThinkPad T580/P52s,0.1.21,2016-07-08
363,Lenovo,Client,lvfs/Lenovo/79ead44afda20b74d01be00451c649bc241839b0366711115a5d14abab08294c-Lenovo-ThinkPad-T480-SystemFirmware-1.33P/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x945c,0x8687,0x897c",ThinkPad T480,0.1.33,2016-07-08
364,Lenovo,Client,lvfs/Lenovo/df24926e1301ce3356aca6d1a49c021c22b9a1aa14c96852f456bd34ed1e480d-Lenovo-ThinkPad-T460s-SystemFirmware-1.49/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0xae27,0xaab1",ThinkPad T460s,0.1.49,2016-07-08
365,Lenovo,Client,lvfs/Lenovo/c4c042e2ee65b592987177d3c4beca0cf86ef7a2-Lenovo-ThinkPad-L560-SystemFirmware-1.44/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0xad47,0xa9d1",ThinkPad L560,0.1.44,2016-07-08
366,Lenovo,Client,lvfs/Lenovo/454ed46785787065d65bbe1a7206eae113625fbca791389378abf045cf9b9a46-Lenovo-ThinkPad-T460s-SystemFirmware-1.50/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0xaab1,0xae27",ThinkPad T460s,0.1.50,2016-07-08
367,Lenovo,Client,lvfs/Lenovo/3a7f20e810378c10472a21f0381e0c3d6c648b94725930eeaef99fdddbf9a598-Lenovo-ThinkPad-T470p-SystemFirmware-1.33/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x88bc,0x85c7,0x939c",ThinkPad T470p,0.1.33,2016-07-08
368,Lenovo,Client,lvfs/Lenovo/65fc85915a542187657827d344245c1e5d9620c48c5429ccf30b6a680b94b488-Lenovo-ThinkPad-T480s-SystemFirmware-1.49P/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x897c,0x8687,0x945c",ThinkPad T480s,0.1.49,2016-07-08
369,Lenovo,Client,lvfs/Lenovo/839a1af52ed751fa2e4e691cdfbb439e46039df55af3f7c7fbd6441afd59e28d-Lenovo-ThinkPad-T480-SystemFirmware-1.34/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x945c,0x897c,0x8687",ThinkPad T480,0.1.34,2016-07-08
370,Lenovo,Client,lvfs/Lenovo/29319ebd966bd0716c90cd2a581f3e0fe6b140b6b01a7ef9598df3661d741c33-Lenovo-ThinkPad-T480s-SystemFirmware-1.49W/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x8687,0x945c,0x897c",ThinkPad T480s,0.1.49,2016-07-08
371,Lenovo,Client,lvfs/Lenovo/7544c28296ced9348762d996b6e5cc03afef5a5e60744a72e84b112c0235673c-Lenovo-ThinkPad-T480s-SystemFirmware-1.42/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x8687,0x897c,0x945c",ThinkPad T480s,0.1.42,2016-07-08
372,Lenovo,Client,lvfs/Lenovo/5443c3e060d6328d7db7d39dcf1c22fc66a5e47b-Lenovo-ThinkPad-T570P51s-SystemFirmware-0.1.37/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x88ec,0x9389,0x85f7",ThinkPad T570/P51s,0.1.37,2016-07-08
373,Lenovo,Client,lvfs/Lenovo/a3643a9b236028ab8f5d32d80012ba765c0f25e9-Lenovo-ThinkPad-T580P52s-SystemFirmware-0.1.18/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x9449,0x86b7,0x89ac",ThinkPad T580/P52s,0.1.18,2016-07-08
374,Lenovo,Client,lvfs/Lenovo/a0c565af29d09c312fa19a33222dfcd0b4cbd9b6f4e4515cbf8585e6b00bc746-Lenovo-ThinkPad-X280-SystemFirmware-1.37/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x945c,0x897c,0x8687",ThinkPad X280,0.1.37,2016-07-08
375,Lenovo,Client,lvfs/Lenovo/a2d9830ed3b8a5a48dd095a359735791423c7e785b615586c2d2983b290f08d6-Lenovo-ThinkPad-T470-SystemFirmware-1.67/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x85c7,0x88bc,0x939c",ThinkPad T470 / ThinkPad 25,0.1.67,2016-07-08
376,Lenovo,Client,lvfs/Lenovo/9ddd120d29e9c642dc500b77eb017f8d7046a48389a0ea583fd1e95397d1aaed-Lenovo-ThinkPad-T480s-SystemFirmware-1.42P/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x945c,0x897c,0x8687",ThinkPad T480s,0.1.42,2016-07-08
377,Lenovo,Client,lvfs/Lenovo/d97d11861c1d0be991f43da36ae480ae2f72b13b-Lenovo-ThinkPad-T580P52s-SystemFirmware-0.1.16/firmware.bin,PiSmmCpuDxeSmm,A3FF0EF5-0C28-42F5-B544-8C7DE1E80014,True,False,"0x86b7,0x9449,0x89ac",ThinkPad T580/P52s,0.1.16,2016-07-08
